Timestamp,Yaw1,Pitch1,Roll1,Yaw2,Pitch2,Roll2,Yaw3,Pitch3,Roll3,Yaw4,Pitch4,Roll4,Yaw5,Pitch5,Roll5
2025-05-26 14:08:38,23.55,-8.43,-12.39,-16.12,8.59,-53.65,-14.09,-23.28,-60.62,-38.95,-38.54,-25.6,3.69,8.94,-46.77
2025-05-26 14:08:38,23.07,-9.13,-11.73,-15.9,7.55,-53.34,-14.23,-23.3,-60.49,-39.33,-39.79,-23.98,3.8,7.5,-45.92
2025-05-26 14:08:38,22.6,-9.39,-11.38,-15.69,7.3,-52.86,-14.37,-23.34,-60.57,-39.7,-39.85,-23.77,3.91,7.55,-46.38
2025-05-26 14:08:38,22.19,-9.23,-11.84,-15.46,8.2,-53.72,-14.51,-23.19,-60.5,-40.05,-39.18,-24.58,4.04,8.16,-46.11
2025-05-26 14:08:38,21.76,-9.48,-11.82,-15.25,8.08,-53.51,-14.66,-23.41,-60.63,-40.4,-39.44,-25.43,4.15,8.07,-45.75
2025-05-26 14:08:38,21.36,-8.97,-11.72,-15.03,8.51,-52.86,-14.8,-23.38,-60.58,-40.74,-39.08,-25.0,4.27,8.39,-46.12
2025-05-26 14:08:38,20.97,-9.09,-11.94,-14.82,7.94,-53.64,-14.93,-23.38,-60.64,-41.08,-39.44,-24.54,4.38,7.89,-45.93
2025-05-26 14:08:38,20.54,-9.36,-11.44,-14.63,7.34,-52.74,-15.07,-23.39,-60.41,-41.42,-39.33,-24.39,4.5,7.95,-45.41
2025-05-26 14:08:39,20.1,-9.25,-11.49,-14.44,7.87,-53.6,-15.21,-23.75,-60.14,-41.75,-39.59,-24.95,4.6,8.17,-45.32
2025-05-26 14:08:39,19.64,-9.33,-11.64,-14.27,7.97,-52.99,-15.34,-23.33,-60.59,-42.08,-39.19,-25.43,4.68,8.21,-45.73
2025-05-26 14:08:39,19.18,-9.13,-11.66,-14.11,7.59,-52.96,-15.48,-23.41,-60.46,-42.43,-39.58,-25.02,4.75,8.22,-45.86
2025-05-26 14:08:39,18.74,-9.13,-12.26,-13.97,7.84,-53.64,-15.61,-23.25,-60.43,-42.75,-39.5,-25.52,4.81,8.38,-46.34
2025-05-26 14:08:39,18.35,-8.68,-12.53,-13.8,8.38,-54.04,-15.74,-23.42,-60.53,-43.05,-38.68,-25.73,4.89,8.65,-46.04
2025-05-26 14:08:39,17.89,-9.21,-12.18,-13.65,7.83,-53.71,-15.85,-23.59,-60.8,-43.36,-39.46,-25.62,4.93,7.98,-46.42
2025-05-26 14:08:39,17.45,-9.51,-12.5,-13.51,7.51,-54.12,-15.96,-23.4,-60.96,-43.69,-39.45,-25.07,4.98,7.88,-46.53
2025-05-26 14:08:39,17.03,-9.45,-12.28,-13.37,7.74,-53.77,-16.09,-23.96,-60.56,-44.0,-39.93,-24.98,5.01,7.13,-46.51
2025-05-26 14:08:39,16.62,-9.6,-12.05,-13.25,6.92,-54.06,-16.21,-23.76,-60.37,-44.29,-39.8,-24.83,5.04,6.93,-46.97
2025-05-26 14:08:40,16.22,-9.89,-11.93,-13.11,7.53,-53.96,-16.35,-23.96,-60.52,-44.58,-39.84,-25.07,5.09,7.74,-46.84
2025-05-26 14:08:40,15.85,-9.63,-12.31,-12.99,7.42,-54.38,-16.49,-23.68,-60.27,-44.85,-39.97,-25.5,5.12,7.27,-46.44
2025-05-26 14:08:40,15.53,-9.53,-12.75,-12.87,7.45,-54.1,-16.63,-23.93,-60.07,-45.12,-39.76,-25.32,5.16,7.7,-47.07
2025-05-26 14:08:40,15.21,-9.46,-12.31,-12.76,7.29,-53.43,-16.77,-23.9,-60.39,-45.37,-39.71,-25.13,5.19,7.37,-46.49
2025-05-26 14:08:40,14.93,-9.15,-12.2,-12.64,7.76,-54.0,-16.91,-23.85,-60.42,-45.62,-39.44,-25.25,5.24,7.78,-46.5
2025-05-26 14:08:40,14.67,-9.18,-12.4,-12.51,8.05,-54.12,-17.04,-23.48,-60.42,-45.83,-38.94,-26.06,5.3,8.05,-45.91
2025-05-26 14:08:40,14.39,-9.12,-12.35,-12.38,8.16,-53.24,-17.16,-23.47,-60.39,-46.06,-39.31,-25.67,5.35,8.32,-46.17
2025-05-26 14:08:40,14.1,-9.0,-12.13,-12.26,8.27,-53.57,-17.28,-23.48,-60.54,-46.29,-38.94,-25.37,5.39,8.38,-45.69
2025-05-26 14:08:40,13.8,-9.17,-12.25,-12.14,8.35,-53.69,-17.39,-23.31,-61.0,-46.52,-39.05,-25.71,5.43,8.26,-46.3
2025-05-26 14:08:41,13.51,-8.78,-12.05,-12.03,8.01,-53.6,-17.49,-23.0,-60.76,-46.75,-39.05,-25.42,5.44,8.19,-46.08
2025-05-26 14:08:41,13.21,-8.74,-11.93,-11.92,8.07,-53.57,-17.6,-23.44,-60.41,-46.98,-38.96,-25.3,5.48,8.45,-46.41
2025-05-26 14:08:41,12.94,-8.57,-12.04,-11.82,7.89,-53.19,-17.69,-23.13,-60.59,-47.21,-39.09,-25.21,5.51,8.2,-46.25
2025-05-26 14:08:41,12.63,-9.24,-12.38,-11.72,7.91,-53.97,-17.79,-23.34,-60.57,-47.45,-39.41,-24.93,5.53,8.28,-46.36
2025-05-26 14:08:41,12.34,-8.76,-11.96,-11.63,7.91,-54.07,-17.89,-23.53,-60.54,-47.68,-39.23,-25.12,5.55,8.13,-46.04
2025-05-26 14:08:41,12.07,-8.81,-12.42,-11.53,7.83,-53.63,-17.99,-23.4,-60.54,-47.9,-39.01,-25.05,5.57,8.03,-46.49
2025-05-26 14:08:41,11.81,-9.15,-12.41,-11.43,8.06,-54.05,-18.08,-23.6,-60.32,-48.09,-39.01,-25.3,5.6,8.05,-46.26
2025-05-26 14:08:41,11.52,-9.3,-11.99,-11.34,7.67,-53.15,-18.17,-23.31,-60.39,-48.29,-39.15,-24.85,5.64,8.2,-46.4
2025-05-26 14:08:41,11.26,-9.07,-12.08,-11.23,8.05,-53.55,-18.26,-23.67,-60.1,-48.49,-38.88,-24.96,5.68,8.18,-46.42
2025-05-26 14:08:42,11.03,-8.69,-12.2,-11.13,7.85,-53.15,-18.35,-23.57,-60.58,-48.69,-38.99,-24.98,5.73,8.01,-46.0
2025-05-26 14:08:42,10.81,-8.8,-12.16,-11.04,7.95,-53.75,-18.43,-23.51,-60.54,-48.87,-38.96,-25.24,5.76,8.1,-46.55
2025-05-26 14:08:42,10.59,-8.73,-12.12,-10.93,8.16,-52.86,-18.52,-23.78,-60.29,-49.05,-39.05,-25.54,5.81,8.38,-46.08
2025-05-26 14:08:42,10.38,-8.74,-11.96,-10.84,8.04,-53.58,-18.6,-23.13,-60.67,-49.23,-39.51,-25.09,5.86,8.4,-46.43
2025-05-26 14:08:42,10.15,-8.92,-12.03,-10.74,7.84,-53.24,-18.67,-23.01,-60.84,-49.42,-39.53,-24.86,5.89,8.09,-46.29
2025-05-26 14:08:42,9.94,-8.9,-12.17,-10.66,8.04,-53.67,-18.74,-23.32,-60.53,-49.61,-39.42,-24.99,5.93,8.27,-46.19
2025-05-26 14:08:42,9.75,-8.69,-12.04,-10.58,7.84,-53.14,-18.82,-23.32,-60.51,-49.78,-39.04,-25.41,5.96,8.26,-45.77
2025-05-26 14:08:42,9.55,-8.77,-12.08,-10.49,8.1,-53.33,-18.89,-23.03,-60.63,-49.95,-38.6,-25.58,5.99,8.3,-45.97
2025-05-26 14:08:42,9.34,-9.01,-12.14,-10.42,7.86,-53.69,-18.97,-23.5,-60.11,-50.15,-39.26,-24.76,6.02,8.01,-45.91
2025-05-26 14:08:43,9.17,-8.41,-11.88,-10.34,8.07,-53.22,-19.05,-23.15,-60.49,-50.35,-39.23,-24.96,6.04,8.16,-45.79
2025-05-26 14:08:43,9.02,-8.26,-12.07,-10.27,8.09,-53.65,-19.12,-23.21,-60.81,-50.52,-38.64,-25.58,6.08,8.6,-45.75
2025-05-26 14:08:43,8.9,-8.2,-12.54,-10.19,7.98,-53.51,-19.19,-23.86,-60.46,-50.67,-38.35,-25.76,6.13,8.63,-46.28
2025-05-26 14:08:43,8.79,-8.19,-12.36,-10.09,8.08,-53.48,-19.26,-23.78,-60.0,-50.79,-38.79,-25.79,6.17,7.99,-46.21
2025-05-26 14:08:43,8.65,-8.59,-11.99,-10.0,8.09,-53.91,-19.32,-23.39,-60.37,-50.92,-38.83,-25.23,6.23,8.27,-45.94
2025-05-26 14:08:43,8.5,-8.51,-12.22,-9.9,8.39,-53.15,-19.37,-22.7,-61.23,-51.06,-39.03,-25.88,6.29,8.5,-45.83
2025-05-26 14:08:43,8.36,-8.46,-12.47,-9.82,8.36,-53.4,-19.42,-23.19,-60.55,-51.18,-38.46,-26.14,6.33,8.59,-45.78
2025-05-26 14:08:43,8.22,-8.1,-11.95,-9.75,8.21,-54.01,-19.48,-23.31,-60.79,-51.31,-38.78,-25.79,6.37,8.42,-46.0
2025-05-26 14:08:43,8.08,-8.42,-11.92,-9.66,8.14,-53.52,-19.53,-23.14,-60.85,-51.46,-39.42,-25.79,6.41,8.32,-46.39
2025-05-26 14:08:44,7.96,-8.41,-12.71,-9.59,8.34,-53.84,-19.57,-23.2,-60.38,-51.58,-39.07,-26.21,6.45,8.9,-45.81
2025-05-26 14:08:44,7.82,-8.1,-12.29,-9.51,8.39,-53.86,-19.62,-23.23,-60.5,-51.7,-39.32,-25.77,6.48,8.45,-46.13
2025-05-26 14:08:44,7.7,-8.21,-12.57,-9.44,8.24,-53.5,-19.67,-23.59,-60.42,-51.81,-39.15,-25.61,6.5,8.07,-46.29
2025-05-26 14:08:44,7.56,-8.41,-12.29,-9.37,7.73,-54.07,-19.71,-23.45,-60.5,-51.91,-39.07,-25.41,6.53,8.15,-46.68
2025-05-26 14:08:44,7.43,-8.64,-12.15,-9.29,7.83,-54.22,-19.75,-23.29,-60.58,-51.99,-39.18,-25.57,6.58,8.23,-46.26
2025-05-26 14:08:44,7.31,-8.44,-12.11,-9.22,7.79,-54.03,-19.8,-23.5,-60.33,-52.07,-38.77,-25.4,6.61,7.96,-46.11
2025-05-26 14:08:44,7.2,-8.37,-11.99,-9.15,7.94,-53.94,-19.84,-23.34,-60.6,-52.15,-38.76,-25.48,6.67,8.4,-46.14
2025-05-26 14:08:44,7.08,-8.61,-11.97,-9.06,8.42,-53.85,-19.88,-23.2,-60.62,-52.21,-38.91,-25.71,6.71,8.03,-45.93
2025-05-26 14:08:44,6.95,-8.48,-11.76,-8.98,8.16,-53.64,-19.92,-23.31,-60.6,-52.29,-38.66,-25.61,6.76,8.04,-46.02
2025-05-26 14:08:45,6.83,-8.6,-11.92,-8.9,8.13,-53.53,-19.96,-23.37,-60.58,-52.35,-38.87,-25.91,6.82,8.49,-46.07
2025-05-26 14:08:45,6.7,-8.65,-12.11,-8.83,8.14,-53.2,-20.0,-23.01,-60.82,-52.43,-38.78,-25.34,6.86,8.49,-46.33
2025-05-26 14:08:45,6.58,-8.59,-12.38,-8.76,8.23,-53.31,-20.04,-23.6,-60.39,-52.52,-38.78,-25.37,6.91,8.39,-46.21
2025-05-26 14:08:45,6.48,-8.38,-12.0,-8.68,8.17,-53.43,-20.08,-23.25,-60.76,-52.61,-39.23,-25.13,6.94,8.14,-46.06
2025-05-26 14:08:45,6.32,-8.91,-11.79,-8.62,8.11,-53.49,-20.13,-23.29,-60.38,-52.72,-39.07,-24.99,6.97,8.05,-45.76
2025-05-26 14:08:45,6.19,-8.77,-12.13,-8.56,8.42,-53.22,-20.17,-23.31,-60.72,-52.8,-38.58,-25.85,6.99,8.12,-46.36
2025-05-26 14:08:45,6.07,-8.7,-12.26,-8.49,8.34,-53.42,-20.2,-23.03,-60.46,-52.9,-39.02,-25.34,7.01,8.23,-46.14
2025-05-26 14:08:45,5.94,-8.65,-12.0,-8.44,8.07,-53.55,-20.24,-23.46,-60.48,-53.01,-39.23,-25.34,7.04,8.5,-46.09
2025-05-26 14:08:45,5.8,-8.86,-11.81,-8.39,7.75,-53.15,-20.29,-23.65,-59.96,-53.12,-39.12,-24.9,7.05,7.91,-45.94
2025-05-26 14:08:46,5.68,-8.79,-12.16,-8.34,8.0,-53.73,-20.32,-23.17,-60.77,-53.22,-39.61,-25.37,7.08,8.06,-46.28
2025-05-26 14:08:46,5.57,-8.79,-12.47,-8.3,7.82,-53.5,-20.36,-23.24,-60.4,-53.29,-38.78,-25.71,7.1,8.13,-46.15
2025-05-26 14:08:46,5.45,-8.75,-11.98,-8.25,8.12,-53.58,-20.39,-23.42,-60.71,-53.39,-39.31,-25.56,7.12,7.93,-46.19
2025-05-26 14:08:46,5.34,-8.71,-12.19,-8.2,7.9,-53.45,-20.43,-23.36,-60.63,-53.47,-38.67,-25.21,7.16,8.47,-46.21
2025-05-26 14:08:46,5.2,-9.04,-11.81,-8.15,7.87,-53.56,-20.47,-23.47,-60.26,-53.56,-39.35,-24.96,7.19,8.11,-46.22
2025-05-26 14:08:46,5.09,-8.64,-11.97,-8.1,8.27,-53.36,-20.51,-23.62,-60.35,-53.63,-38.95,-25.41,7.22,8.27,-46.26
2025-05-26 14:08:46,4.98,-8.81,-12.03,-8.03,8.38,-53.62,-20.55,-23.41,-60.61,-53.71,-38.99,-25.47,7.25,8.13,-46.04
2025-05-26 14:08:46,4.87,-9.19,-12.37,-7.99,7.86,-53.78,-20.59,-23.49,-60.75,-53.78,-39.32,-25.87,7.27,7.96,-46.13
2025-05-26 14:08:46,4.8,-8.62,-12.35,-7.95,8.16,-53.68,-20.62,-23.42,-60.63,-53.86,-39.23,-25.59,7.3,8.5,-46.32
2025-05-26 14:08:47,4.71,-8.8,-12.45,-7.9,8.23,-53.6,-20.66,-23.56,-60.39,-53.94,-39.01,-25.46,7.32,8.02,-46.26
2025-05-26 14:08:47,4.62,-8.73,-12.44,-7.86,8.15,-53.85,-20.69,-23.72,-60.33,-54.02,-39.14,-25.27,7.34,8.21,-46.8
2025-05-26 14:08:47,4.53,-8.55,-12.05,-7.83,7.99,-53.28,-20.72,-23.45,-60.55,-54.09,-39.08,-25.55,7.35,8.41,-46.37
2025-05-26 14:08:47,4.45,-8.7,-12.27,-7.78,8.18,-53.78,-20.76,-23.63,-60.42,-54.17,-39.12,-25.4,7.38,8.28,-46.48
2025-05-26 14:08:47,4.37,-8.64,-12.14,-7.75,7.85,-54.11,-20.79,-23.39,-60.45,-54.23,-39.01,-25.75,7.4,8.14,-46.96
2025-05-26 14:08:47,4.28,-8.9,-12.24,-7.71,8.06,-54.03,-20.82,-23.65,-60.47,-54.29,-39.07,-25.48,7.41,8.19,-46.56
2025-05-26 14:08:47,4.2,-8.83,-12.34,-7.67,7.84,-53.77,-20.85,-23.5,-60.7,-54.35,-39.23,-25.46,7.44,8.16,-46.33
2025-05-26 14:08:47,4.11,-8.87,-12.25,-7.63,8.07,-53.48,-20.87,-23.19,-60.75,-54.4,-38.86,-25.75,7.45,8.14,-46.53
2025-05-26 14:08:47,4.04,-8.89,-12.4,-7.6,7.9,-53.51,-20.9,-23.42,-60.57,-54.45,-38.82,-25.64,7.47,8.28,-46.96
2025-05-26 14:08:48,3.96,-8.94,-12.44,-7.55,8.13,-53.93,-20.92,-23.07,-60.84,-54.52,-39.36,-25.43,7.48,8.14,-46.31
2025-05-26 14:08:48,3.87,-9.02,-12.47,-7.52,8.05,-53.55,-20.96,-23.33,-60.53,-54.58,-39.21,-25.55,7.48,8.0,-46.58
2025-05-26 14:08:48,3.78,-8.87,-12.19,-7.5,7.9,-53.35,-20.99,-23.51,-60.47,-54.65,-39.36,-25.32,7.48,8.22,-46.41
2025-05-26 14:08:48,3.69,-8.92,-12.2,-7.47,8.01,-53.25,-21.02,-23.53,-60.36,-54.72,-38.99,-24.93,7.47,7.91,-45.99
2025-05-26 14:08:48,3.62,-8.58,-12.14,-7.45,8.04,-53.18,-21.06,-23.42,-60.37,-54.76,-39.26,-25.68,7.47,8.04,-46.31
2025-05-26 14:08:48,3.57,-8.73,-12.43,-7.42,8.06,-53.35,-21.07,-23.21,-60.81,-54.8,-38.47,-25.79,7.47,8.5,-46.62
2025-05-26 14:08:48,3.47,-8.85,-11.79,-7.4,7.7,-53.75,-21.11,-23.46,-60.29,-54.86,-39.46,-25.11,7.46,7.64,-45.74
2025-05-26 14:08:48,3.4,-8.77,-12.1,-7.37,8.18,-53.32,-21.14,-23.45,-60.53,-54.91,-38.84,-25.6,7.47,8.44,-46.54
2025-05-26 14:08:48,3.32,-8.8,-12.39,-7.35,8.05,-53.6,-21.16,-23.19,-60.79,-54.96,-38.74,-25.53,7.45,8.02,-46.06
2025-05-26 14:08:49,3.24,-8.71,-12.09,-7.33,8.0,-53.88,-21.18,-23.31,-60.54,-55.02,-38.76,-25.35,7.46,8.23,-46.59
